STATION,STATION_NAME,DATE,HPCP
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 06:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 07:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 08:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 09:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080203 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080214 14:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 05:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 06:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080220 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 21:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080221 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 00:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 03:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080222 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 18:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080223 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 00:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 01:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 02:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 03:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 04:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 05:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080224 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080301 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080301 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080301 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080301 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080315 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080330 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080402 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080402 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080402 21:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080402 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080522 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080522 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080522 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080523 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080523 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080523 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080523 21:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080523 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080524 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080524 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080524 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080601 01:00,999.99
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080701 00:00,999.99
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080701 01:00,999.99
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080801 00:00,999.99
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080814 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080815 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20080929 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081004 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081031 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081031 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081031 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081031 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081101 14:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081101 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081102 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081102 07:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081102 08:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081102 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081103 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 03:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 04:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 05:00,0.33
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081104 06:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081125 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081125 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 00:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 01:00,0.26
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 02:00,0.26
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 03:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081126 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081207 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081207 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081207 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081213 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081213 10:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081213 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 01:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 02:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 03:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 04:00,0.27
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 05:00,0.45
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 06:00,0.59
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 07:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 08:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 10:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 14:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081215 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 10:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 11:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 13:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 14:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 15:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 17:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 18:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081217 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 08:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 09:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081222 10:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081223 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081224 23:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 00:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 04:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 07:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 16:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20081225 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090103 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090103 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090122 23:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 02:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 11:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 12:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 13:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 14:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090123 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 05:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090124 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 14:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 15:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 16:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 17:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 21:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 22:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090205 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 04:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 05:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 08:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 09:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 10:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 17:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 18:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 20:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 21:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090206 22:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 04:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 05:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 07:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 17:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 18:00,0.27
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090207 19:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090208 08:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090208 12:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090208 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 03:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 04:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 06:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 09:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 10:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 11:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 13:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 15:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090209 16:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090211 18:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090211 19:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090211 20:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090213 13:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090213 14:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090213 15:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090213 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090213 22:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090216 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090216 04:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090216 05:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,20090216 06:00,0.09
